,DATE,SERIES,OPEN,HIGH,LOW,PREV. CLOSE,LTP,CLOSE,VWAP,VOLUME,VALUE,NO OF TRADES,DELIVERY QTY,DELIVERY %,SYMBOL
132,2026-02-15 18:30:00,EQ,1194.0,1212.3,1185.3,1198.6,1210.7,1208.1,1194.69,14972739,17887842649.0,271610,8908625,59.5,SBIN
133,2026-02-12 18:30:00,EQ,1189.0,1201.0,1184.5,1192.4,1196.3,1198.6,1194.68,18141390,21673130087.9,226098,11464332,63.19,SBIN
134,2026-02-11 18:30:00,EQ,1183.0,1203.7,1174.8,1182.9,1192.0,1192.4,1193.67,33214985,39647577372.2,376330,19957777,60.09,SBIN
135,2026-02-10 18:30:00,EQ,1144.7,1187.5,1142.8,1144.1,1181.1,1182.9,1173.34,29491859,34603903117.4,401532,17701261,60.02,SBIN
136,2026-02-09 18:30:00,EQ,1151.0,1154.0,1138.1,1146.0,1142.2,1144.1,1143.87,17280036,19766173365.4,250192,10516689,60.86,SBIN
137,2026-02-08 18:30:00,EQ,1120.0,1150.0,1100.5,1066.4,1147.8,1146.0,1134.48,40852966,46346694652.1,670729,21865606,53.52,SBIN
138,2026-02-05 18:30:00,EQ,1070.0,1073.6,1051.0,1073.5,1066.0,1066.4,1061.27,7041557,7473000431.6,149134,3904344,55.45,SBIN
139,2026-02-04 18:30:00,EQ,1068.2,1081.0,1067.5,1068.2,1072.9,1073.5,1073.99,9551567,10258274381.4,307940,6309756,66.06,SBIN
140,2026-02-03 18:30:00,EQ,1064.2,1073.9,1056.3,1064.2,1067.3,1068.2,1068.3,7312276,7811736404.2,270312,5107562,69.85,SBIN
141,2026-02-02 18:30:00,EQ,1087.0,1089.8,1040.3,1028.7,1062.1,1064.2,1060.86,16129381,17111094374.7,243054,9649437,59.83,SBIN
142,2026-02-01 18:30:00,EQ,1019.9,1031.3,990.0,1018.2,1026.5,1028.7,1012.48,14434549,14614679105.5,304031,7093883,49.15,SBIN
143,2026-01-31 18:30:00,EQ,1076.0,1083.6,988.3,1077.15,1020.0,1018.2,1037.87,12051593,12507954389.6,287388,4310120,35.76,SBIN
144,2026-01-29 18:30:00,EQ,1064.0,1082.5,1060.4,1066.2,1077.0,1077.15,1074.86,9480769,10190475730.05,167283,5649219,59.59,SBIN
145,2026-01-28 18:30:00,EQ,1063.0,1075.0,1060.3,1063.5,1067.25,1066.2,1069.34,14800724,15826962918.1,240283,10056175,67.94,SBIN
146,2026-01-27 18:30:00,EQ,1059.4,1065.6,1044.15,1053.15,1062.65,1063.5,1058.02,12171257,12877393890.4,185549,7496477,61.59,SBIN
147,2026-01-26 18:30:00,EQ,1034.1,1055.0,1030.25,1029.5,1053.0,1053.15,1044.18,14420630,15057719793.4,225915,7273214,50.44,SBIN
148,2026-01-22 18:30:00,EQ,1051.9,1053.0,1025.6,1048.35,1028.4,1029.5,1038.67,10917698,11339854282.0,206940,6860438,62.84,SBIN
149,2026-01-21 18:30:00,EQ,1035.0,1055.5,1034.05,1028.65,1050.2,1048.35,1046.47,12001641,12559374596.45,230274,7166872,59.72,SBIN
150,2026-01-20 18:30:00,EQ,1032.0,1040.6,1022.0,1036.4,1029.45,1028.65,1029.89,7408949,7630393371.1,154792,4318078,58.28,SBIN
151,2026-01-19 18:30:00,EQ,1039.75,1052.0,1033.05,1038.4,1034.25,1036.4,1040.41,8905718,9265615104.2,194593,5445587,61.15,SBIN
152,2026-01-18 18:30:00,EQ,1035.0,1043.6,1034.0,1042.3,1038.5,1038.4,1039.62,5460164,5676488821.3,150416,3287159,60.2,SBIN
153,2026-01-15 18:30:00,EQ,1032.0,1047.45,1028.4,1028.35,1040.6,1042.3,1039.49,11051580,11487965930.15,247268,7305291,66.1,SBIN
154,2026-01-13 18:30:00,EQ,1030.0,1030.4,1020.5,1028.45,1030.0,1028.35,1026.09,7370514,7562777097.55,131534,3757925,50.99,SBIN
155,2026-01-12 18:30:00,EQ,1022.8,1029.5,1016.0,1015.15,1028.5,1028.45,1025.2,11016895,11294465857.4,165775,6911009,62.73,SBIN
156,2026-01-11 18:30:00,EQ,1008.0,1017.25,996.0,1000.5,1014.5,1015.15,1006.21,7617922,7665202773.25,161160,4160641,54.62,SBIN
157,2026-01-08 18:30:00,EQ,996.0,1008.0,994.0,998.0,1000.05,1000.5,1001.78,7809460,7823367726.7,127785,4272745,54.71,SBIN
158,2026-01-07 18:30:00,EQ,1006.6,1011.6,995.85,1007.15,997.6,998.0,1001.81,6854268,6866684538.7,184563,3817691,55.7,SBIN
159,2026-01-06 18:30:00,EQ,1022.7,1022.7,1004.0,1018.9,1006.9,1007.15,1009.83,7896720,7974367341.7,140422,4907366,62.14,SBIN
160,2026-01-05 18:30:00,EQ,1007.95,1024.0,1004.95,1005.55,1018.05,1018.9,1018.15,9575742,9749519544.45,223012,5659882,59.11,SBIN
161,2026-01-04 18:30:00,EQ,1000.0,1015.5,1000.0,998.95,1005.4,1005.55,1007.59,11259060,11344553289.35,183843,6742218,59.88,SBIN
162,2026-01-01 18:30:00,EQ,984.5,1009.5,983.95,984.75,1005.65,998.95,993.34,7357435,7308398803.4,117850,4418601,60.06,SBIN
163,2025-12-31 18:30:00,EQ,983.2,987.65,980.35,982.2,984.6,984.75,984.57,4328348,4261571218.05,95120,2382544,55.05,SBIN
