,DATE,SERIES,OPEN,HIGH,LOW,PREV. CLOSE,LTP,CLOSE,VWAP,VOLUME,VALUE,NO OF TRADES,DELIVERY QTY,DELIVERY %,SYMBOL
91,2026-04-21 18:30:00,EQ,203.99,216.5,203.3,202.98,215.3,215.65,212.04,117165796,24843356020.22,430243,28668094,24.47,ADANIPOWER
92,2026-04-20 18:30:00,EQ,203.3,207.3,201.87,200.83,203.8,202.98,204.11,57973716,11832935143.61,204860,14709222,25.37,ADANIPOWER
93,2026-04-19 18:30:00,EQ,198.5,207.5,197.41,198.5,199.5,200.83,203.42,81881887,16656528776.56,337495,16226761,19.82,ADANIPOWER
94,2026-04-16 18:30:00,EQ,196.45,200.0,190.66,193.19,197.95,198.5,195.83,95051761,18614161406.13,297128,25508938,26.84,ADANIPOWER
95,2026-04-15 18:30:00,EQ,184.0,194.37,183.27,183.43,194.15,193.19,189.01,69751834,13183967386.51,238218,19766539,28.34,ADANIPOWER
96,2026-04-14 18:30:00,EQ,185.27,187.07,181.55,181.35,182.0,183.43,184.42,51497511,9497145796.33,182422,13983348,27.15,ADANIPOWER
97,2026-04-12 18:30:00,EQ,172.0,184.4,170.36,175.81,181.37,181.35,180.57,91406261,16504922489.56,302555,24000031,26.26,ADANIPOWER
98,2026-04-09 18:30:00,EQ,173.6,178.1,172.11,172.33,175.2,175.81,175.61,51959590,9124564775.34,183985,14059772,27.06,ADANIPOWER
99,2026-04-08 18:30:00,EQ,168.95,173.5,167.55,169.31,173.42,172.33,170.61,42258124,7209507464.63,151549,13190975,31.22,ADANIPOWER
100,2026-04-07 18:30:00,EQ,168.0,174.35,166.21,163.36,169.34,169.31,169.63,66318120,11249583200.12,228408,18641490,28.11,ADANIPOWER
101,2026-04-06 18:30:00,EQ,163.0,165.66,161.6,163.26,162.6,163.36,164.39,34671421,5699782174.8,121980,14198819,40.95,ADANIPOWER
102,2026-04-05 18:30:00,EQ,162.0,165.1,161.05,159.97,163.25,163.26,163.05,127464037,20782409052.57,231739,83623385,65.61,ADANIPOWER
103,2026-04-01 18:30:00,EQ,154.5,160.35,150.62,157.11,159.75,159.97,156.72,59833120,9377218363.91,157261,25408555,42.47,ADANIPOWER
104,2026-03-31 18:30:00,EQ,155.0,158.15,153.44,150.43,156.5,157.11,155.81,48215780,7512553056.78,139898,21665502,44.93,ADANIPOWER
105,2026-03-29 18:30:00,EQ,152.1,156.45,149.2,153.92,150.3,150.43,152.51,21100984,3218023206.25,119711,8399358,39.81,ADANIPOWER
106,2026-03-26 18:30:00,EQ,153.5,155.28,151.56,153.65,153.68,153.92,153.82,23958053,3685125392.07,150518,9343620,39.0,ADANIPOWER
107,2026-03-24 18:30:00,EQ,152.9,158.2,152.2,150.11,153.9,153.65,154.88,33813515,5237154630.12,140853,11834789,35.0,ADANIPOWER
108,2026-03-23 18:30:00,EQ,151.0,153.9,147.35,147.85,150.2,150.11,150.68,21762199,3279160728.53,107310,6427422,29.53,ADANIPOWER
109,2026-03-22 18:30:00,EQ,151.54,152.87,144.65,151.54,147.0,147.85,147.66,25968931,3834495426.86,157894,9498677,36.58,ADANIPOWER
110,2026-03-19 18:30:00,EQ,152.0,157.2,150.52,151.01,151.75,151.54,154.39,44265976,6834298168.77,152725,17326123,39.14,ADANIPOWER
111,2026-03-18 18:30:00,EQ,151.0,155.49,150.15,154.07,151.5,151.01,152.36,17635762,2687026742.94,92228,5924755,33.6,ADANIPOWER
112,2026-03-17 18:30:00,EQ,156.0,156.5,151.3,155.6,154.1,154.07,153.93,28773212,4429164054.47,136496,8327708,28.94,ADANIPOWER
113,2026-03-16 18:30:00,EQ,156.0,157.44,153.61,154.06,155.35,155.6,155.67,41644726,6482981837.94,193405,12733979,30.58,ADANIPOWER
114,2026-03-15 18:30:00,EQ,149.9,155.0,146.4,146.57,154.21,154.06,151.69,90227164,13686486711.17,377832,25031318,27.74,ADANIPOWER
115,2026-03-12 18:30:00,EQ,151.0,153.9,145.3,149.11,147.52,146.57,149.56,54479845,8147734867.18,288159,12057477,22.13,ADANIPOWER
116,2026-03-11 18:30:00,EQ,138.84,151.98,137.51,138.85,149.8,149.11,146.55,81276272,11911209935.7,385532,16004034,19.69,ADANIPOWER
117,2026-03-10 18:30:00,EQ,139.2,142.09,138.68,138.94,139.18,138.85,140.02,15328343,2146242158.9,84169,6714111,43.8,ADANIPOWER
118,2026-03-09 18:30:00,EQ,141.5,141.5,138.61,139.11,139.0,138.94,139.2,15123909,2105294868.9,92697,8838687,58.44,ADANIPOWER
119,2026-03-08 18:30:00,EQ,136.5,139.83,134.86,138.99,139.3,139.11,138.27,12009431,1660542270.46,138259,5042651,41.99,ADANIPOWER
120,2026-03-05 18:30:00,EQ,139.6,142.59,138.5,140.11,139.3,138.99,140.19,11769177,1649901460.72,90254,5666045,48.14,ADANIPOWER
121,2026-03-04 18:30:00,EQ,139.0,140.55,138.11,137.82,140.39,140.11,139.19,8274419,1151752821.48,112120,4192770,50.67,ADANIPOWER
122,2026-03-03 18:30:00,EQ,135.0,139.3,134.41,137.97,137.8,137.82,136.93,16666324,2282157093.05,196413,7659637,45.96,ADANIPOWER
123,2026-03-01 18:30:00,EQ,133.0,138.68,130.7,140.11,138.1,137.97,136.49,26699798,3644291362.86,209725,9510242,35.62,ADANIPOWER
124,2026-02-26 18:30:00,EQ,141.0,141.66,139.8,141.34,140.0,140.11,140.54,8054854,1132034062.51,54241,4364312,54.18,ADANIPOWER
125,2026-02-25 18:30:00,EQ,141.0,142.0,140.5,140.54,141.3,141.34,141.16,6526437,921262937.2,49566,2555507,39.16,ADANIPOWER
126,2026-02-24 18:30:00,EQ,144.7,145.6,139.81,144.31,140.5,140.54,142.21,17864508,2540592979.61,87070,8839253,49.48,ADANIPOWER
127,2026-02-23 18:30:00,EQ,143.5,144.72,142.24,144.05,144.35,144.31,143.46,8248526,1183334772.18,56599,3257848,39.5,ADANIPOWER
128,2026-02-22 18:30:00,EQ,145.15,145.69,142.7,142.7,143.75,144.05,143.98,9098843,1310084227.76,72073,3309648,36.37,ADANIPOWER
